,Wine,Vintage,Format,Cost,Qty,Negoce
430,Gruaud Larose,2004,5000ml,420.0,20,CVBG
431,Joanin Bécot,2013,750ml,12.0,204,CVBG
432,Peyrabon,2002,750ml,7.3,204,CVBG
433,Lafite Rothschild,2012,750ml,470.0,204,CVBG
434,Montviel,2015,750ml,22.0,204,CVBG
435,Montviel,2012,750ml,19.2,204,CVBG
436,Nénin,2010,750ml,44.0,204,CVBG
437,Dominique (la),2010,750ml,40.0,204,CVBG
438,Langoa Barton,2014,750ml,33.0,204,CVBG
439,Sigalas Rabaud,2009,750ml,30.0,204,CVBG
440,Almaviva,2011,750ml,82.0,204,CVBG
441,Ausone,2012,750ml,420.0,21,CVBG
442,Mission Haut Brion ,2006,3000ml,1320.0,21,CVBG
443,R de Rieussec,2015,750ml,12.0,210,CVBG
444,Fleur Peyrabon,2013,750ml,12.5,210,CVBG
445,Eglise Clinet,2013,750ml,120.0,210,CVBG
446,Cambon la pelouse,2014,375ml,5.1,216,CVBG
447,Malescot Saint Exupery,2014,375ml,16.0,216,CVBG
448,Lynch Bages,2000,375ml,112.0,216,CVBG
449,Réserve de la Comtesse,2015,375ml,14.0,216,CVBG
450,Carlmagnus,2011,750ml,8.5,216,CVBG
451,Gurgue (la),2015,750ml,13.9,216,CVBG
452,Marquis de Terme,2014,750ml,24.0,216,CVBG
453,La Garde Blanc,2013,750ml,15.0,216,CVBG
454,Smith Haut Lafitte Rouge,2014,750ml,60.0,216,CVBG
455,Canon la Gaffelière,2012,750ml,48.0,216,CVBG
456,Corbin,2014,750ml,17.5,216,CVBG
457,Dragon de Quintus,2013,750ml,15.0,216,CVBG
458,Meyney,2006,750ml,23.5,216,CVBG
459,Vinedo Chadwick,2010,750ml,175.0,216,CVBG
460,Saint-Pierre,2012,750ml,30.6,222,CVBG
461,Vinedo Chadwick,2011,750ml,165.0,225,CVBG
462,Yquem,2011,375ml,125.0,228,CVBG
463,Lune d'Argent,2015,750ml,8.35,228,CVBG
464,Confession,2012,750ml,19.5,228,CVBG
465,N°2 de Maucaillou,2014,750ml,9.5,234,CVBG
466,Léoville Las Cases,2007,750ml,130.0,234,CVBG
467,Taylors Vintage,2003,750ml,62.0,234,CVBG
468,Petit Caillou,2014,1500ml,30.0,234,CVBG
469,Lafite Rothschild,2007,375ml,350.0,24,CVBG
470,Yquem,2014,375ml,125.0,24,CVBG
471,Climens,2010,750ml,72.0,24,CVBG
472,Cos d'Estournel Blanc,2015,750ml,85.0,24,CVBG
473,Pavillon blanc,2003,750ml,165.0,24,CVBG
474,Sénéjac,2011,750ml,8.2,24,CVBG
475,Alter Ego,2014,750ml,45.0,24,CVBG
476,Issan ,2009,750ml,68.0,24,CVBG
477,Margaux,2011,750ml,360.0,24,CVBG
478,Margaux,1996,750ml,690.0,24,CVBG
479,Palmer,2009,750ml,255.0,24,CVBG
480,Armailhac,2014,750ml,34.0,24,CVBG
481,Lafite Rothschild,2007,750ml,698.0,24,CVBG
482,Lafite Rothschild,2001,750ml,698.0,24,CVBG
483,Latour,2005,750ml,690.0,24,CVBG
484,Latour,2002,750ml,470.0,24,CVBG
485,Pichon Comtesse de Lalande,1986,750ml,225.0,24,CVBG
486,Pontet Canet,2003,750ml,90.0,24,CVBG
487,Carbonnieux rouge,2013,750ml,21.9,24,CVBG
488,Haut Brion,2007,750ml,350.0,24,CVBG
489,Haut Brion,2000,750ml,695.0,24,CVBG
490,Mission Haut Brion ,2012,750ml,175.0,24,CVBG
491,Mission Haut Brion ,2011,750ml,155.0,24,CVBG
492,Pape Clément rouge,2004,750ml,82.0,24,CVBG
493,Smith Haut Lafitte blanc,2011,750ml,72.0,24,CVBG
494,Evangile ,2015,750ml,160.0,24,CVBG
495,Latour à Pomerol,2007,750ml,44.0,24,CVBG
496,Angélus,2010,750ml,320.0,24,CVBG
497,Canon,2005,750ml,95.0,24,CVBG
498,Cheval Blanc,2001,750ml,420.0,24,CVBG
499,Cheval Blanc,1995,750ml,470.0,24,CVBG
500,Cheval Blanc,1994,750ml,325.0,24,CVBG
501,Pavie Decesse,2013,750ml,74.0,24,CVBG
502,Petit Cheval,2013,750ml,118.0,24,CVBG
503,Cos d'Estournel,2009,750ml,295.0,24,CVBG
504,Ducru Beaucaillou,1982,750ml,390.0,24,CVBG
505,Lagrange,2009,750ml,45.0,24,CVBG
506,Léoville Poyferré,2009,750ml,195.0,24,CVBG
507,Léoville Poyferré,2003,750ml,115.0,24,CVBG
508,Saint-Pierre,1996,750ml,56.0,24,CVBG
509,Talbot,2014,750ml,42.0,24,CVBG
510,Talbot,2009,750ml,60.0,24,CVBG
511,Almaviva,2012,750ml,79.0,24,CVBG
512,Ornellaia,2006,750ml,145.0,24,CVBG
513,Solaia,2013,750ml,140.0,24,CVBG
514,Brane Cantenac,2003,1500ml,135.0,24,CVBG
515,Clinet,2014,1500ml,100.0,24,CVBG
516,Conseillante ,2014,1500ml,140.0,24,CVBG
517,Ausone,2003,1500ml,2400.0,24,CVBG
518,Gruaud Larose,2014,1500ml,95.0,24,CVBG
519,Léoville Las Cases,2012,1500ml,220.0,24,CVBG
520,Talbot,1998,1500ml,145.0,24,CVBG
521,Belgrave,2014,375ml,9.8,240,CVBG
522,Alter Ego,2013,375ml,19.0,240,CVBG
523,Joanin Bécot,2010,750ml,14.0,240,CVBG
524,Vieille Cure ,2006,750ml,11.9,240,CVBG
525,Siran,2012,750ml,19.5,240,CVBG
526,Lynch Moussas,2009,750ml,35.0,240,CVBG
527,Clarté de Haut-Brion,2013,750ml,66.0,240,CVBG
528,Barde-Haut,2014,750ml,21.5,240,CVBG
529,La Fleur,2013,750ml,16.2,240,CVBG
530,Du Glana,2011,750ml,13.0,240,CVBG
531,Léoville Poyferré,2006,750ml,70.0,240,CVBG
532,Ornellaia,2013,750ml,95.0,240,CVBG
533,Clos des Jacobins,2014,1500ml,35.0,240,CVBG
534,Monbousquet,2013,1500ml,50.0,240,CVBG
535,Latour Martillac rouge,2013,375ml,8.95,252,CVBG
536,Potensac,2012,750ml,15.5,252,CVBG
537,Dragon de Quintus,2014,750ml,17.0,252,CVBG
538,Léoville Poyferré,2013,750ml,45.0,252,CVBG
539,Ornellaia,2012,750ml,100.0,252,CVBG
540,N°2 de Maucaillou,2015,750ml,9.8,258,CVBG
541,Belgrave,2010,375ml,15.3,264,CVBG
542,Sociando-Mallet,2014,750ml,19.0,264,CVBG
543,Blason d'Issan,2013,750ml,13.8,264,CVBG
544,Ferrière,2011,750ml,26.8,264,CVBG
545,Haut Bages Libéral,2014,750ml,24.0,264,CVBG
546,Saint-Pierre (Pomerol),2014,750ml,29.0,264,CVBG
547,Frank Phélan,2012,750ml,13.5,264,CVBG
548,Meyney,2014,750ml,19.8,264,CVBG
549,Guiraud,2011,750ml,42.0,264,CVBG
550,Les Griffons de Pichon Baron,2012,1500ml,50.0,27,CVBG
551,Girolate,2014,750ml,30.0,270,CVBG
552,Pontet Canet,2011,750ml,69.0,270,CVBG
553,La Fleur,2015,750ml,20.0,270,CVBG
554,Cambon la pelouse,2012,375ml,5.0,276,CVBG
555,Mouton Rothschild,2014,750ml,360.0,276,CVBG
556,Pontet Canet,2009,750ml,195.0,276,CVBG
557,Dassault,2013,750ml,18.0,276,CVBG
558,Calon Ségur,2010,750ml,85.0,276,CVBG
559,Lalande Borie,2010,750ml,24.0,276,CVBG
560,Quintus,2014,750ml,67.0,282,CVBG
561,Le Serre Nuove dell' Ornellaia,2013,750ml,25.5,282,CVBG
562,Marquis de Terme,2014,375ml,12.2,288,CVBG
563,Mont-Pérat Blanc,2013,750ml,6.7,288,CVBG
564,Lynch Bages,2014,750ml,78.0,288,CVBG
565,Pichon Comtesse de Lalande,2003,750ml,135.0,288,CVBG
566,Carbonnieux blanc,2015,750ml,22.0,288,CVBG
567,Parde de Haut-Bailly,2012,750ml,16.5,288,CVBG
568,Confession,2011,750ml,20.0,288,CVBG
569,Cap d'Or,2014,750ml,6.95,288,CVBG
570,Monbousquet,2014,1500ml,56.0,294,CVBG
571,Extravagant de Doisy Daene,2004,375ml,105.0,3,CVBG
572,Lafite Rothschild,1976,730ml,820.0,3,CVBG
573,Margaux,2006,750ml,398.0,3,CVBG
574,Carruades de Lafite,2015,750ml,210.0,3,CVBG
575,Mouton Rothschild,2014,750ml,360.0,3,CVBG
576,Mission Haut Brion ,2013,750ml,125.0,3,CVBG
577,Trotanoy,2006,750ml,120.0,3,CVBG
578,Arômes de Pavie,2012,750ml,50.0,3,CVBG
579,Cheval Blanc,2012,750ml,350.0,3,CVBG
580,Figeac,2010,750ml,168.0,3,CVBG
581,Troplong Mondot,2011,750ml,57.6,3,CVBG
582,Montrose,2005,750ml,120.0,3,CVBG
583,Clos Haut Peyraguey,2014,750ml,23.0,3,CVBG
584,Yquem,2006,750ml,240.0,3,CVBG
585,Vérité - La Joie,2013,750ml,250.0,3,CVBG
586,Vérité - La Muse,2013,750ml,250.0,3,CVBG
587,Masseto,2011,750ml,490.0,3,CVBG
588,La Turque - Guigal,2008,750ml,165.0,3,CVBG
589,Léoville Las Cases,1975,1480ml,390.0,3,CVBG
590,Margaux,2012,1500ml,695.0,3,CVBG
591,Palmer,2004,1500ml,350.0,3,CVBG
592,Pavillon rouge,2012,1500ml,280.0,3,CVBG
593,Rauzan Ségla,2012,1500ml,115.0,3,CVBG
594,Pichon Comtesse de Lalande,2014,1500ml,180.0,3,CVBG
595,Réserve de la Comtesse,2012,1500ml,45.0,3,CVBG
596,Mission Haut Brion ,2006,1500ml,660.0,3,CVBG
597,Eglise Clinet,2014,1500ml,300.0,3,CVBG
598,Eglise Clinet,2012,1500ml,375.0,3,CVBG
599,Ausone,2012,1500ml,850.0,3,CVBG
600,Clos Fourtet,1986,1500ml,220.0,3,CVBG
601,Ducru Beaucaillou,2012,1500ml,200.0,3,CVBG
602,Léoville Poyferré,2007,1500ml,108.0,3,CVBG
603,Cardinale,2013,1500ml,390.0,3,CVBG
604,Opus One,2011,1500ml,520.0,3,CVBG
605,Ornellaia,2011,1500ml,230.0,3,CVBG
606,Ornellaia,2006,1500ml,290.0,3,CVBG
607,Solaia,2013,1500ml,300.0,3,CVBG
608,Brane Cantenac,2002,3000ml,240.0,3,CVBG
609,Mouton Rothschild,2014,3000ml,1380.0,3,CVBG
610,Yquem,2011,3000ml,1000.0,3,CVBG
611,Brane Cantenac,2002,6000ml,480.0,3,CVBG
612,La Garde Rouge,1998,6000ml,161.0,3,CVBG
613,Yquem,2001,6000ml,5000.0,3,CVBG
614,Doisy-Daene,2003,750ml,26.0,30,CVBG
615,Margaux,2001,750ml,438.0,30,CVBG
616,Lafite Rothschild,2011,750ml,470.0,30,CVBG
617,Lafite Rothschild,2002,750ml,698.0,30,CVBG
618,Mouton Rothschild,2010,750ml,670.0,30,CVBG
619,Mission Haut Brion Blanc,2015,750ml,480.0,30,CVBG
620,Evangile ,2010,750ml,208.0,30,CVBG
621,Fayat,2013,750ml,16.5,30,CVBG
622,Trotanoy,2001,750ml,160.0,30,CVBG
623,Figeac,2012,750ml,85.0,30,CVBG
624,Montrose,2009,750ml,240.0,30,CVBG
625,Cardinale,2013,750ml,175.0,30,CVBG
626,Clos Apalta,2012,750ml,56.0,30,CVBG
627,Vega Sicilia Unico,2005,750ml,230.0,30,CVBG
628,Solaia,2010,750ml,150.0,30,CVBG
629,Belgrave,2014,1500ml,38.3,30,CVBG
630,Ausone,2007,1500ml,1100.0,30,CVBG
631,Pichon Baron,2012,750ml,75.0,300,CVBG
632,Chauvin,2015,750ml,24.0,300,CVBG
633,Calon Ségur,2009,750ml,87.0,300,CVBG
634,Clos du Marquis,2014,750ml,35.0,300,CVBG
635,Saint-Pierre,2011,750ml,33.6,300,CVBG
636,Carmes de Rieussec,2008,750ml,16.0,300,CVBG
637,Vinedo Chadwick,2014,750ml,220.0,300,CVBG
638,Vinedo Chadwick,2012,750ml,155.0,300,CVBG
639,Latour Martillac rouge,2014,1500ml,42.0,300,CVBG
640,Haut Brion,2014,750ml,330.0,306,CVBG
641,Ornellaia,2014,1500ml,207.0,31,CVBG
642,Climens,2011,375ml,35.0,312,CVBG
643,Clément Pichon,2014,750ml,10.3,312,CVBG
644,Pedesclaux,2014,750ml,25.0,312,CVBG
645,Haut Bailly,2011,750ml,55.0,312,CVBG
646,Confession,2013,750ml,17.9,312,CVBG
647,Echo de Lynch Bages,2011,750ml,26.0,324,CVBG
648,Lynch Bages,2005,750ml,142.0,324,CVBG
649,Chasse Spleen,2014,1500ml,40.0,33,CVBG
650,Fleur Peyrabon,2014,750ml,13.8,330,CVBG
651,Branaire Ducru,2012,750ml,32.0,330,CVBG
652,Le Boscq ,2011,375ml,7.8,336,CVBG
653,Mont-Pérat Blanc,2014,750ml,6.7,336,CVBG
654,Pèlerins de Lafon Rochet,2014,750ml,13.8,336,CVBG
655,Figeac,2010,750ml,168.0,342,CVBG
656,Gurgue (la),2013,750ml,10.9,348,CVBG
657,Rol Valentin,2011,750ml,21.0,348,CVBG
658,Grand Pontet,2010,750ml,28.5,354,CVBG
659,Lilian Ladouys,2013,750ml,9.9,354,CVBG
660,Lafite Rothschild,2011,375ml,250.0,36,CVBG
661,Latour,2005,375ml,350.0,36,CVBG
662,Sigalas Rabaud,2009,375ml,17.0,36,CVBG
663,Doisy-Daene (Bordeaux Blanc),2012,750ml,10.6,36,CVBG
664,Monbousquet blanc,2014,750ml,38.0,36,CVBG
665,Clos Lunelles,2007,750ml,11.95,36,CVBG
666,Marjosse Blanc,2014,750ml,5.3,36,CVBG
667,Vieille Cure ,2013,750ml,10.5,36,CVBG
668,Labégorce,2010,750ml,30.0,36,CVBG
669,Margaux,2010,750ml,690.0,36,CVBG
670,Rauzan Ségla,1982,750ml,138.0,36,CVBG
671,Mauvesin Barton,2011,750ml,9.9,36,CVBG
672,Lafite Rothschild,2004,750ml,710.0,36,CVBG
673,Latour,1999,750ml,480.0,36,CVBG
674,Haut Bailly,2005,750ml,115.0,36,CVBG
675,Haut Brion,1999,750ml,390.0,36,CVBG
676,Evangile ,2009,750ml,350.0,36,CVBG
677,Ausone,2004,750ml,475.0,36,CVBG
678,Bellevue Mondotte,2010,750ml,216.0,36,CVBG
679,Cheval Blanc,2004,750ml,380.0,36,CVBG
680,Cheval Blanc,2000,750ml,750.0,36,CVBG
681,Fleur Cardinale,2013,750ml,22.0,36,CVBG
682,Fleur Cardinale,2012,750ml,29.5,36,CVBG
683,Grand Pontet,2008,750ml,20.5,36,CVBG
684,Larcis Ducasse,2014,750ml,42.0,36,CVBG
685,Pavie Decesse,2010,750ml,145.0,36,CVBG
686,Cos d'Estournel,2011,750ml,95.0,36,CVBG
687,Branaire Ducru,2011,750ml,34.0,36,CVBG
688,Ducru Beaucaillou,2006,750ml,132.0,36,CVBG
689,Ducru Beaucaillou,2005,750ml,185.0,36,CVBG
690,Léoville Las Cases,2013,750ml,98.0,36,CVBG
691,Léoville Las Cases,1982,750ml,450.0,36,CVBG
692,Suduiraut,2003,750ml,43.0,36,CVBG
693,Clément Pichon,2012,1500ml,21.0,36,CVBG
694,Sociando-Mallet,2014,1500ml,37.5,36,CVBG
695,Monbousquet,2012,1500ml,60.0,36,CVBG
696,Le Boscq ,2013,1500ml,25.3,36,CVBG
697,Thieuley rouge,2015,750ml,5.0,360,CVBG
698,Chantegrive rouge,2014,750ml,8.5,360,CVBG
699,Haura,2015,750ml,8.0,360,CVBG
700,Grand Barrail Lamarzelle Figeac,2013,750ml,10.5,360,CVBG
701,Tâche d'Encre - Derenoncourt California,2010,750ml,62.0,360,CVBG
702,Haut Bailly,2014,750ml,62.0,366,CVBG
703,Clos de l'Oratoire,2013,750ml,19.5,366,CVBG
704,Potensac,2013,375ml,6.65,372,CVBG
705,Réserve de Malartic,2015,750ml,13.2,372,CVBG
706,Troplong Mondot,2012,750ml,65.0,372,CVBG
707,Lagrange,2011,750ml,29.0,372,CVBG
708,Quinault L'Enclos,2015,750ml,21.6,378,CVBG
709,La Garde Rouge,2012,1500ml,26.3,378,CVBG
710,Grand Barrail Lamarzelle Figeac,2013,375ml,5.6,384,CVBG
711,Dauphine (la),2013,750ml,9.6,384,CVBG
712,Brane Cantenac,2014,750ml,39.0,384,CVBG
713,Beau Séjour Bécot,2014,750ml,38.0,384,CVBG
714,Clos La Madeleine,2014,750ml,17.9,384,CVBG
715,Le Boscq ,2007,750ml,16.0,384,CVBG
716,Branaire Ducru,2014,1500ml,64.0,39,CVBG
717,Chasse Spleen,2013,750ml,17.5,390,CVBG
718,Dôme,2013,750ml,65.0,390,CVBG
719,Sena,2014,375ml,36.5,396,CVBG
720,Armailhac,2010,750ml,50.0,396,CVBG
721,Pichon Baron,2014,750ml,79.0,396,CVBG
722,Réserve de la Comtesse,2014,750ml,24.0,396,CVBG
723,Latour Martillac blanc,2013,750ml,18.9,396,CVBG
724,Smith Haut Lafitte Rouge,2013,750ml,45.0,396,CVBG
725,Canon,2013,750ml,45.0,396,CVBG
726,Charmes de Grand Corbin,2011,750ml,8.3,396,CVBG
727,Ornellaia,2014,750ml,86.0,396,CVBG
728,Climens,2002,750ml,50.0,4,CVBG
729,Chasse Spleen,1995,750ml,45.0,4,CVBG
730,Laville Haut Brion,2008,750ml,210.0,4,CVBG
731,Petrus,1988,750ml,1750.0,4,CVBG
732,Clos de la Roche - Dujac,2009,750ml,525.0,4,CVBG
733,Sena,2012,750ml,75.0,4,CVBG
734,Belgrave,2007,3000ml,117.0,4,CVBG
735,Malescot Saint Exupery,2014,3000ml,145.0,4,CVBG
736,Pavie,2014,3000ml,800.0,4,CVBG
737,La Garde Rouge,1997,6000ml,150.0,4,CVBG
738,Marquis de Terme,2014,6000ml,230.0,40,CVBG
739,Haut Marbuzet,2014,750ml,27.5,402,CVBG
740,Lagrange,2014,750ml,28.0,402,CVBG
741,Pichon Comtesse de Lalande,2008,750ml,90.0,408,CVBG
742,Smith Haut Lafitte Rouge,2011,750ml,58.0,408,CVBG
743,Quintus,2012,750ml,72.0,408,CVBG
744,Dame de Montrose ,2015,750ml,26.5,408,CVBG
745,Le Boscq ,2014,1500ml,31.3,408,CVBG
746,Cos d'Estournel,2006,750ml,105.0,414,CVBG
747,Bel-Air 'Jean & Gabriel',2015,1500ml,19.8,414,CVBG
748,Coutet,2012,750ml,31.0,42,CVBG
749,Marsau,2002,750ml,9.9,42,CVBG
750,Allées de Cantemerle,2011,750ml,9.15,42,CVBG
751,Pichon Comtesse de Lalande,2014,750ml,90.0,42,CVBG
752,Laville Haut Brion,2006,750ml,330.0,42,CVBG
753,Le Gay,2015,750ml,78.0,42,CVBG
754,Beauséjour Duffau-lagarrosse,2013,750ml,45.6,42,CVBG
755,Stagecoach - Derenoncourt California,2010,750ml,42.0,42,CVBG
756,Palmer,2014,1500ml,340.0,42,CVBG
757,Lacoste Borie,2014,1500ml,32.0,42,CVBG
758,Pedesclaux,2013,1500ml,38.2,42,CVBG
759,Pichon Comtesse de Lalande,2011,1500ml,145.0,42,CVBG
760,Réserve de la Comtesse,2012,1500ml,45.0,42,CVBG
761,Potensac,2012,375ml,6.95,420,CVBG
762,Fugue de Nénin,2014,375ml,8.3,420,CVBG
763,Sénéjac,2014,750ml,8.0,420,CVBG
764,Lespault-Martillac Rouge,2014,750ml,15.6,420,CVBG
765,Pierre Ier,2014,750ml,10.4,420,CVBG
766,Joanin Bécot,2011,750ml,13.25,432,CVBG
767,Prélude de Marsau,2012,750ml,5.1,432,CVBG
768,La Garde Rouge,2014,1500ml,28.3,432,CVBG
769,Chapelle de la Mission,2011,750ml,48.0,438,CVBG
770,Rahoul,2014,375ml,4.55,444,CVBG
771,Pontet Canet,2008,750ml,75.0,444,CVBG
772,La Garde Rouge,2012,750ml,13.0,444,CVBG
773,Bon Pasteur ,2011,750ml,37.5,444,CVBG
774,Fleur Cardinale,2015,750ml,28.0,444,CVBG
775,Quintus,2011,750ml,96.0,444,CVBG
776,Troplong Mondot,2014,750ml,59.0,444,CVBG
777,Cantemerle,2014,1500ml,38.0,45,CVBG
778,Lafite Rothschild,2013,1500ml,900.0,45,CVBG
779,Saint-Pierre,2013,750ml,27.5,450,CVBG
780,Le Boscq ,2011,1500ml,30.3,450,CVBG
781,Frank Phélan,2014,375ml,7.9,456,CVBG
782,Coutet,2010,750ml,45.6,456,CVBG
783,Tronquoy Lalande,2012,750ml,18.0,462,CVBG
784,Lascombes,2014,750ml,50.0,468,CVBG
785,Fieuzal rouge,2012,750ml,24.0,468,CVBG
786,Arômes de Pavie,2012,750ml,50.0,468,CVBG
787,Fombrauge,2006,750ml,21.5,468,CVBG
788,Fonseca Vintage,2000,750ml,57.8,468,CVBG
789,Rahoul,2014,1500ml,17.3,468,CVBG
790,Dutruch Grand Poujeaux,2014,750ml,10.75,474,CVBG
791,Fugue de Nénin,2014,750ml,18.5,474,CVBG
792,Sigalas Rabaud,2011,750ml,28.5,474,CVBG
793,Climens,2014,375ml,22.7,48,CVBG
794,Climens,2007,375ml,65.0,48,CVBG
795,Du Glana,2014,375ml,7.3,48,CVBG
796,Klein Constantia - Vin de Constance,2013,500ml,44.0,48,CVBG
797,Clos Sainte Hune - Trimbach,2009,750ml,120.0,48,CVBG
798,Blanc de Chasse Spleen,2015,750ml,12.5,48,CVBG
799,Marjosse Blanc (Bordeaux),2016,750ml,5.3,48,CVBG
800,Margaux,2004,750ml,390.0,48,CVBG
801,Forts de Latour ,2009,750ml,185.0,48,CVBG
802,Lynch Bages,2000,750ml,215.0,48,CVBG
803,Chapelle de la Mission,2008,750ml,53.0,48,CVBG
804,La Garde Blanc,2014,750ml,15.0,48,CVBG
805,Latour à Pomerol,2014,750ml,50.0,48,CVBG
806,Trotanoy,2014,750ml,155.0,48,CVBG
807,Angélus,2014,750ml,230.0,48,CVBG
808,Astéries,2008,750ml,40.0,48,CVBG
809,Ausone,2007,750ml,440.0,48,CVBG
810,Barde-Haut,2006,750ml,19.2,48,CVBG
811,Cheval Blanc,2003,750ml,410.0,48,CVBG
812,Clos Fourtet,2005,750ml,165.0,48,CVBG
813,Dassault,2014,750ml,19.5,48,CVBG
814,Dragon de Quintus,2011,750ml,24.0,48,CVBG
815,Grand Mayne,2010,750ml,33.0,48,CVBG
816,Grand Pontet,2007,750ml,15.4,48,CVBG
817,Pavie,2013,750ml,185.0,48,CVBG
818,Valandraud ,2012,750ml,85.0,48,CVBG
819,Cos d'Estournel,2002,750ml,120.0,48,CVBG
820,Langoa Barton,2011,750ml,34.5,48,CVBG
821,Léoville Poyferré,2011,750ml,51.6,48,CVBG
822,Suduiraut,1975,750ml,75.0,48,CVBG
823,Pedesclaux,2014,1500ml,50.0,48,CVBG
824,Tignanello,2014,1500ml,155.0,48,CVBG
825,Belgrave,2000,375ml,17.5,480,CVBG
826,Marquis de Terme,2013,375ml,11.5,480,CVBG
827,Fiefs de Lagrange ,2014,375ml,7.9,480,CVBG
828,Suduiraut,1989,375ml,18.5,480,CVBG
829,Chambrun,2014,750ml,12.9,480,CVBG
830,La Chenade ,2015,750ml,11.8,480,CVBG
831,Lascombes,2011,750ml,52.0,480,CVBG
832,Calon Ségur,2011,750ml,75.0,480,CVBG
833,Sarget de Gruaud Larose,2015,750ml,19.0,480,CVBG
834,Brane Cantenac,2012,750ml,41.0,486,CVBG
835,Margaux de Brane ,2014,750ml,11.0,486,CVBG
836,Y d'Yquem,2015,750ml,92.0,492,CVBG
837,Pichon Comtesse de Lalande,2009,750ml,145.0,492,CVBG
838,Saint-Estèphe de Montrose,2014,750ml,15.6,492,CVBG
839,Saint-Pierre,2014,750ml,31.5,492,CVBG
840,Reynon Blanc,2014,750ml,5.75,498,CVBG
841,Sénéjac,2013,750ml,7.8,498,CVBG
842,Rauzan Ségla,2008,750ml,55.0,5,CVBG
843,Petrus,1985,750ml,1750.0,5,CVBG
844,Montrose,2000,750ml,155.0,5,CVBG
845,Léoville Poyferré,2011,750ml,51.6,5,CVBG
846,Bonnes Mares - Vogüé,2013,750ml,375.0,5,CVBG
847,Chambertin - Rousseau,2011,750ml,790.0,5,CVBG
848,Clos des Ruchottes - Rousseau,1999,750ml,490.0,5,CVBG
849,Cardinale,2013,750ml,175.0,5,CVBG
850,Latour Martillac rouge,2009,1500ml,60.0,5,CVBG
851,Montrose,2003,1500ml,375.0,5,CVBG
852,Vérité - La Joie,2013,1500ml,580.0,5,CVBG
853,Vérité - La Muse,2013,1500ml,580.0,5,CVBG
854,Vérité - Le Désir,2013,1500ml,580.0,5,CVBG
855,Solaia,2012,1500ml,270.0,5,CVBG
856,Forts de Latour ,2011,3000ml,620.0,5,CVBG
857,Gruaud Larose,2014,3000ml,190.0,5,CVBG
858,Solaia,2013,3000ml,670.0,5,CVBG
